unique_id,gender,hold racket handed,play years_0,play years_1,play years_2,level_2,level_3,level_4,level_5
3341,0.5,0.97481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3342,0.5,0.96962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3343,0.5,0.95222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3344,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3345,0.5,0.93111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3346,0.5,0.29074074,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3347,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3348,0.5,0.03222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3349,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3350,0.5,0.97148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3351,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3352,0.5,0.97555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3353,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3354,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3355,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3356,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3357,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3358,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3359,0.5,0.97962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3360,0.5,0.99296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3361,0.5,0.9662963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3362,0.5,0.98222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3363,0.5,0.89888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3364,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3365,0.5,0.92444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3366,0.5,0.18444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3367,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3368,0.5,0.99111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3369,0.5,0.95814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3370,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3371,0.5,0.98407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3372,0.5,0.95296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3373,0.5,0.99925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3374,0.5,0.93222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3375,0.5,0.97962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3376,0.5,0.99666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3377,0.5,0.98666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3378,0.5,0.93407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3379,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3380,0.5,0.99,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3381,0.5,0.7862963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3382,0.5,0.98925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3383,0.5,0.92185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3384,0.5,0.99185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3385,0.5,0.99925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3386,0.5,0.3562963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3387,0.5,0.91296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3388,0.5,0.91222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3389,0.5,0.99703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3390,0.5,0.98740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3391,0.5,0.99407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3392,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3393,0.5,0.99444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3394,0.5,0.88555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3395,0.5,0.04592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3396,0.5,0.07148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3397,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3398,0.5,0.91962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3399,0.5,0.99703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3400,0.5,0.16444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3401,0.5,0.13555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3402,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3403,0.5,0.96518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3404,0.5,0.95814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3405,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3406,0.5,0.19222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3407,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3408,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3409,0.5,0.89333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3410,0.5,0.97148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3411,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
